Date,Time,Temperature(℃),Humidity(%),Precipitation (mm),Visibility(m),Wind speed(m/s),"Pavement temperature
(℃)"
2022/12/26,16:21,-0.1,99,0,10272,1.6,3.1
2022/12/26,16:22,-0.2,98,0,9724,1.4,2.5
2022/12/26,16:23,-0.1,99,0,11520,0.6,2.5
2022/12/26,16:24,-0.1,99,0,17231,0.4,3.2
2022/12/26,16:25,0,99,0,16007,0.6,3.4
2022/12/26,16:26,0,99,0,22730,0.8,3.9
2022/12/26,16:27,0,99,0,16791,1.3,3.9
2022/12/26,16:28,0,98,0,11785,1.8,2
2022/12/26,16:29,-0.1,98,0,10442,1.7,2
2022/12/26,16:30,-0.2,98,0,12871,1.5,2.1
2022/12/26,16:31,-0.2,98,0,17287,1.4,2.2
2022/12/26,16:32,-0.1,98,0,19297,1,2.4
2022/12/26,16:33,-0.1,99,0,21148,0.4,2.8
2022/12/26,16:34,0,99,0,25128,0.4,3.4
2022/12/26,16:35,0,99,0,21102,0.5,3.5
2022/12/26,16:36,0,99,0,17318,0.9,3.5
2022/12/26,16:37,0,98,0,10552,1,2.6
2022/12/26,16:38,0,98,0,17403,0.5,2.6
2022/12/26,16:39,0,98,0,10059,0.2,2.8
2022/12/26,16:40,0,99,0,16238,0.4,2.9
2022/12/26,16:41,0,99,0,13716,0.3,3
2022/12/26,16:42,0,99,0,20559,0.1,3.2
2022/12/26,16:43,0.1,99,0,22121,0.3,3.2
2022/12/26,16:44,0.1,99,0,16874,0.5,3.3
2022/12/26,16:45,0.1,98,0,16461,1,3.2
2022/12/26,16:46,0,98,0,11583,1.3,2.3
2022/12/26,16:47,0,98,0,11023,1.2,2.1
2022/12/26,16:48,0,98,0,14589,1.1,2.1
2022/12/26,16:49,0,98,0,12518,1.1,2.5
2022/12/26,16:50,0,98,0,8834,1.6,2.1
2022/12/26,16:51,0,98,0,9370,1.4,1.6
2022/12/26,16:52,0,98,0,8478,1,1.6
2022/12/26,16:53,0,98,0,12942,1.3,1.9
2022/12/26,16:54,0,98,0,11447,1.3,1.8
2022/12/26,16:55,0,98,0,11988,0.7,1.8
2022/12/26,16:56,0,98,0,16199,1,2.5
2022/12/26,16:57,0,98,0,8566,1.5,2.5
2022/12/26,16:58,0,98,0,7840,1.7,1.8
2022/12/26,16:59,-0.1,98,0,7599,1.7,1.2
2022/12/26,17:00,-0.1,98,0,6214,1.1,1.2
2022/12/26,17:01,-0.1,98,0,8398,0.9,1.8
2022/12/26,17:02,-0.1,98,0,10297,0.9,2.1
2022/12/26,17:03,-0.1,98,0,8157,1,2.2
2022/12/26,17:04,-0.1,98,0,10926,1.2,2.1
2022/12/26,17:05,-0.1,98,0,6490,1,2.1
2022/12/26,17:06,-0.1,98,0,8689,0.5,2
2022/12/26,17:07,-0.1,98,0,7839,0.3,2.2
2022/12/26,17:08,-0.1,98,0,8576,0.2,2.3
2022/12/26,17:09,-0.1,98,0,11934,0.2,2.7
2022/12/26,17:10,0,99,0,11938,0.3,2.9
2022/12/26,17:11,0,99,0,4378,0.3,2.9
2022/12/26,17:12,0,99,0,8604,0.4,2.8
2022/12/26,17:13,0,98,0,5473,0.4,2.6
2022/12/26,17:14,0,98,0,6041,0.6,2.4
2022/12/26,17:15,0,98,0,3689,0.8,2
2022/12/26,17:16,0,98,0,7429,1.1,1.8
2022/12/26,17:17,0,98,0,5901,1.3,1.6
2022/12/26,17:18,0,98,0,6922,1.1,1.6
2022/12/26,17:19,0,98,0,8301,0.8,2
2022/12/26,17:20,0,98,0,10645,0.7,2.2
2022/12/26,17:21,0,98,0,8322,0.9,2.2
2022/12/26,17:22,-0.1,98,0,6607,0.6,1.8
2022/12/26,17:23,0,98,0,8918,0.4,1.8
2022/12/26,17:24,0,98,0,13332,0.7,2.3
2022/12/26,17:25,0,98,0,11995,0.7,2.7
2022/12/26,17:26,0,98,0,11962,0.5,2.7
2022/12/26,17:27,0,98,0,10116,0.3,2.4
2022/12/26,17:28,0,98,0,13685,0.3,2.4
2022/12/26,17:29,0.1,98,0,4750,0.5,2.6
2022/12/26,17:30,0.1,98,0,7193,0.5,2.6
2022/12/26,17:31,0,98,0,6517,0.4,2.1
2022/12/26,17:32,0,98,0,4604,0.4,1.6
2022/12/26,17:33,0,98,0,7294,0.5,1.5
2022/12/26,17:34,0,98,0,6070,0.5,1.5
2022/12/26,17:35,0,98,0,9406,0.4,1.7
2022/12/26,17:36,0,98,0,8664,0.5,1.8
2022/12/26,17:37,0,98,0,12334,0.5,2
2022/12/26,17:38,0,98,0,17339,0.5,2
2022/12/26,17:39,0,98,0,12164,1.2,1.9
2022/12/26,17:40,0,98,0,11840,0.8,1.6
2022/12/26,17:41,0,98,0,14008,0.7,1.9
2022/12/26,17:42,0,98,0,9989,0.7,1.9
2022/12/26,17:43,0,98,0,9483,0.8,1.6
2022/12/26,17:44,0,98,0,11981,0.8,1.6
2022/12/26,17:45,0,98,0,11999,0.6,2
2022/12/26,17:46,0,98,0,9247,0.7,2
2022/12/26,17:47,0,98,0,10622,0.3,2
2022/12/26,17:48,0,98,0,12052,0.3,2
2022/12/26,17:49,0,98,0,14593,0.3,2.2
2022/12/26,17:50,0,98,0,16573,0.9,2.6
2022/12/26,17:51,0,98,0,7862,0.9,2.6
2022/12/26,17:52,0,98,0,6242,1,1.5
2022/12/26,17:53,0,98,0,7910,0.7,1.1
2022/12/26,17:54,0,98,0,10185,0.5,1.4
2022/12/26,17:55,0,98,0,10168,0.5,1.7
2022/12/26,17:56,0,98,0,12128,0.7,1.9
2022/12/26,17:57,0,98,0,8741,0.7,1.8
2022/12/26,17:58,0,98,0,10286,0.7,1.6
2022/12/26,17:59,0,98,0,11426,0.6,1.9
2022/12/26,18:00,0,98,0,16172,0.5,2
2022/12/26,18:01,0,98,0,14294,0.4,1.9
2022/12/26,18:02,0,98,0,14521,0.5,1.9
2022/12/26,18:03,0,98,0,14308,0.6,1.9
2022/12/26,18:04,0,98,0,15177,0.6,1.9
2022/12/26,18:05,0,98,0,10869,0.5,1.9
2022/12/26,18:06,0,98,0,12361,0.7,1.7
2022/12/26,18:07,0,98,0,10159,0.4,1.7
2022/12/26,18:08,0,98,0,8161,0.3,1.7
2022/12/26,18:09,0,98,0,9868,0.2,1.7
2022/12/26,18:10,0,98,0,13011,0.2,1.8
2022/12/26,18:11,0,98,0,11327,0.2,1.8
2022/12/26,18:12,0,98,0,9429,0.8,1.6
2022/12/26,18:13,-0.1,98,0,8276,1,0.7
2022/12/26,18:14,-0.1,98,0,8228,0.7,0.7
2022/12/26,18:15,0,98,0,9163,0.4,1.1
2022/12/26,18:16,0,98,0,7725,0.2,1.4
2022/12/26,18:17,0,98,0,8160,0.2,1.6
2022/12/26,18:18,0,98,0,9087,0.1,1.8
2022/12/26,18:19,0,98,0,11067,0.4,1.9
2022/12/26,18:20,0,98,0,7305,0.5,2.1
2022/12/26,18:21,0,98,0,8123,0.5,2.1
2022/12/26,18:22,0,98,0,8371,0.2,1.9
2022/12/26,18:23,0,98,0,9455,0.2,1.8
2022/12/26,18:24,0,98,0,10180,0.2,1.8
2022/12/26,18:25,0,98,0,11231,1,1.7
2022/12/26,18:26,0,98,0,11775,0.8,1.6
2022/12/26,18:27,0,98,0,15132,0.4,1.8
2022/12/26,18:28,0,98,0,15563,0.4,1.9
2022/12/26,18:29,0,98,0,12928,0.3,1.8
2022/12/26,18:30,0,98,0,13787,0.3,1.7
2022/12/26,18:31,0,98,0,12256,0.2,1.7
2022/12/26,18:32,0,98,0,15852,0.4,1.7
2022/12/26,18:33,0,98,0,20058,0.5,1.9
2022/12/26,18:34,0,98,0,14163,0.5,1.9
2022/12/26,18:35,0,98,0,14223,0.5,2
2022/12/26,18:36,0,98,0,14517,0.3,2.2
2022/12/26,18:37,0.1,98,0,14995,0.4,2.4
2022/12/26,18:38,0.1,98,0,11687,0.5,2.4
2022/12/26,18:39,0.1,98,0,14053,0.4,1.9
2022/12/26,18:40,0.1,98,0,15081,0.7,1.3
2022/12/26,18:41,0,98,0,16136,0.7,1.2
2022/12/26,18:42,0,98,0,13404,0.3,1.3
2022/12/26,18:43,0,98,0,13252,0.4,1.5
2022/12/26,18:44,0,98,0,16382,0.5,1.6
2022/12/26,18:45,0,98,0,17159,0.9,1.4
2022/12/26,18:46,0,98,0,15526,1.2,1
2022/12/26,18:47,0,98,0,11061,0.9,1
2022/12/26,18:48,0,98,0,10601,0.7,1.1
2022/12/26,18:49,0,98,0,9247,0.7,1.2
2022/12/26,18:50,0,98,0,10110,0.5,1.4
2022/12/26,18:51,0,98,0,11069,0.3,1.4
2022/12/26,18:52,0,98,0,13513,0.3,1.4
2022/12/26,18:53,0,98,0,15103,0,1.7
2022/12/26,18:54,0,98,0,13172,0.1,1.9
2022/12/26,18:55,0,98,0,10438,0.2,1.9
2022/12/26,18:56,0,98,0,11273,0.2,1.8
2022/12/26,18:57,0,98,0,9139,0.3,1.8
2022/12/26,18:58,0,98,0,6548,0.6,1.6
2022/12/26,18:59,0,98,0,10996,0.4,1.6
2022/12/26,19:00,0.1,98,0,11637,0.5,1.4
2022/12/26,19:02,0,98,0,11166,0.7,1.4
2022/12/26,19:03,0,98,0,9176,0.4,1.5
2022/12/26,19:04,0,98,0,10705,0.6,1.5
2022/12/26,19:05,0,98,0,10585,1.2,1.5
2022/12/26,19:06,0,98,0,9545,1.5,1
2022/12/26,19:07,0,98,0,12085,1.4,0.9
2022/12/26,19:08,0,98,0,9787,1.5,0.9
2022/12/26,19:09,-0.1,98,0,10893,1.2,0.9
2022/12/26,19:10,0,98,0,10415,1.1,1.2
2022/12/26,19:11,-0.1,98,0,8435,1.1,1.2
2022/12/26,19:12,-0.1,98,0,11275,0.9,1.3
2022/12/26,19:13,-0.1,98,0,11162,0.9,1.3
2022/12/26,19:14,-0.1,98,0,10118,1,0.9
2022/12/26,19:15,-0.1,98,0,10665,0.9,0.8
2022/12/26,19:16,-0.1,98,0,9521,0.8,1.1
2022/12/26,19:17,-0.1,98,0,10629,0.7,1.6
2022/12/26,19:18,-0.1,98,0,12366,0.9,1.7
2022/12/26,19:19,-0.1,98,0,12141,1.2,1.7
2022/12/26,19:20,-0.1,98,0,11415,1,1.8
2022/12/26,19:21,-0.1,98,0,12208,1,1.7
2022/12/26,19:22,0,98,0,10676,0.9,1.6
2022/12/26,19:23,0,98,0,13250,0.8,1.6
2022/12/26,19:24,-0.1,98,0,13393,1.2,1.6
2022/12/26,19:25,-0.1,98,0,12069,1.2,1.2
2022/12/26,19:26,-0.1,98,0,12394,0.7,1.2
2022/12/26,19:27,-0.1,98,0,13285,0.9,1.4
2022/12/26,19:28,-0.1,98,0,13855,1.2,1.5
2022/12/26,19:29,-0.1,98,0,13369,1,1.5
2022/12/26,19:30,-0.1,98,0,10150,1.3,1.4
2022/12/26,19:31,-0.1,98,0,7922,1.3,1.2
2022/12/26,19:32,-0.1,98,0,6694,1.4,1.2
2022/12/26,19:33,-0.1,98,0,3639,1.6,1.3
2022/12/26,19:34,-0.1,98,0,1976,1.4,1.2
2022/12/26,19:35,-0.1,98,0,2632,1,1.4
2022/12/26,19:36,-0.1,98,0,3646,0.5,1.9
2022/12/26,19:37,-0.1,98,0,3157,0.4,1.8
2022/12/26,19:38,-0.1,98,0,2441,0.4,1.5
2022/12/26,19:39,-0.1,98,0,3994,0.6,1.3
2022/12/26,19:40,-0.1,98,0,1510,0.8,1.3
2022/12/26,19:41,-0.1,98,0,1290,0.7,1.2
2022/12/26,19:42,0,98,0,1797,0.9,1.4
2022/12/26,19:43,0,98,0,1491,0.9,1.5
2022/12/26,19:44,0,98,0,1445,1.1,1.4
2022/12/26,19:45,-0.1,98,0,1469,1.4,1.2
2022/12/26,19:46,-0.1,98,0,2060,1.4,0.9
2022/12/26,19:47,-0.1,98,0,2342,1.1,0.9
2022/12/26,19:48,-0.1,98,0,4205,1.1,1.1
2022/12/26,19:49,-0.1,98,0,1652,1.5,1.1
2022/12/26,19:50,-0.1,98,0,1838,1.6,1
2022/12/26,19:51,-0.2,98,0,1683,1.5,0.9
2022/12/26,19:52,-0.2,98,0,2760,1.3,1
2022/12/26,19:53,-0.2,98,0,6072,1.3,1.4
2022/12/26,19:54,-0.1,98,0,4948,1.4,1.3
2022/12/26,19:55,-0.1,98,0,3257,1.2,1.3
2022/12/26,19:56,-0.1,98,0,2994,1,1.3
2022/12/26,19:57,-0.1,99,0,2723,0.9,1.6
2022/12/26,19:58,-0.1,99,0,2782,0.9,1.6
2022/12/26,19:59,-0.1,98,0,1917,1.1,1.5
2022/12/26,20:00,-0.1,98,0,2100,0.9,1.5
2022/12/26,20:01,-0.1,99,0,2788,0.9,1.6
2022/12/26,20:02,-0.1,99,0,2575,1,1.2
2022/12/26,20:03,-0.1,98,0,2830,1.1,1.2
2022/12/26,20:04,-0.1,98,0,4940,1.1,1.2
2022/12/26,20:05,-0.1,98,0,9664,1.2,1.1
2022/12/26,20:06,-0.1,98,0,12195,1.2,0.9
2022/12/26,20:07,-0.1,98,0,10384,1,0.9
2022/12/26,20:08,-0.1,99,0,7665,1.1,1.3
2022/12/26,20:09,-0.1,98,0,5522,1.3,1.3
2022/12/26,20:10,-0.1,98,0,4814,1.1,1
2022/12/26,20:11,-0.1,99,0,5019,0.9,1
2022/12/26,20:12,-0.1,98,0,4235,1.1,1.1
2022/12/26,20:13,-0.2,99,0,2831,1.1,1.2
2022/12/26,20:14,-0.2,99,0,3634,1.1,1.1
2022/12/26,20:15,-0.1,98,0,4926,1.2,0.9
2022/12/26,20:16,-0.2,99,0,7177,0.7,0.9
2022/12/26,20:17,-0.1,99,0,11809,0.3,1.5
2022/12/26,20:18,-0.1,99,0,10030,0.3,1.7
2022/12/26,20:19,-0.1,99,0,8307,0.2,1.6
2022/12/26,20:20,-0.1,99,0,5106,0.3,1.6
2022/12/26,20:21,0,99,0,5488,0.4,1.7
2022/12/26,20:22,0,99,0,3202,0.3,1.9
2022/12/26,20:23,0,99,0,1243,0.2,1.9
2022/12/26,20:24,0,99,0,4562,0.1,1.8
2022/12/26,20:25,0,99,0,4943,0.1,1.9
2022/12/26,20:26,0,99,0,8366,0.1,1.9
2022/12/26,20:27,0,99,0,6550,0.2,1.9
2022/12/26,20:28,0,99,0,5929,0.3,1.8
2022/12/26,20:29,0,99,0,4582,0.2,1.8
2022/12/26,20:30,0,99,0,3730,0.2,1.8
2022/12/26,20:31,0,99,0,3254,0.4,1.7
2022/12/26,20:32,0,98,0,2326,0.6,1.1
2022/12/26,20:33,0,98,0,2383,0.5,1
2022/12/26,20:34,0,99,0,1879,0.3,1
2022/12/26,20:35,0,99,0,2961,0.2,1.1
2022/12/26,20:36,0,99,0,2363,0.5,1.1
2022/12/26,20:37,0,98,0,1462,0.7,0.9
2022/12/26,20:38,0,98,0,1414,0.4,0.4
2022/12/26,20:39,0,98,0,1987,0.4,0.7
2022/12/26,20:40,0,99,0,2613,0.6,1.1
2022/12/26,20:41,0,99,0,2384,0.3,1.4
2022/12/26,20:42,0,99,0,1875,0.3,1.5
2022/12/26,20:43,0,99,0,1411,0.4,1.4
2022/12/26,20:44,0,99,0,1031,0.4,0.9
2022/12/26,20:45,0,98,0,1269,0.4,0.9
2022/12/26,20:46,0,98,0,1700,0.4,1
2022/12/26,20:47,0,98,0,1619,0.6,1
2022/12/26,20:48,-0.1,98,0,3307,0.5,0.8
2022/12/26,20:49,-0.1,98,0,5913,0.3,0.8
2022/12/26,20:50,0,99,0,2601,0.4,1.1
2022/12/26,20:51,0,99,0,1469,0.5,1.1
2022/12/26,20:52,0,98,0,1547,0.5,1.1
2022/12/26,20:53,0,98,0,4023,0.3,1.2
2022/12/26,20:54,0,98,0,6800,0.5,1.3
2022/12/26,20:55,0,98,0,1774,0.9,0.9
2022/12/26,20:56,-0.1,98,0,1760,1.1,0.5
2022/12/26,20:57,-0.2,98,0,2028,1,0.7
2022/12/26,20:58,-0.2,98,0,1306,0.9,0.7
2022/12/26,20:59,-0.2,98,0,1364,0.9,0.7
2022/12/26,21:00,-0.2,98,0,1520,0.5,0.8
2022/12/26,21:01,-0.2,99,0,2061,0.2,1
2022/12/26,21:02,-0.2,99,0,1379,0.3,1.2
2022/12/26,21:03,-0.2,99,0,1338,0.5,1.3
2022/12/26,21:04,-0.2,99,0,1248,0.6,1
2022/12/26,21:05,-0.2,99,0,1310,0.9,0.9
2022/12/26,21:06,-0.2,98,0,799,1,0.5
2022/12/26,21:07,-0.3,99,0,932,1.1,0.5
2022/12/26,21:08,-0.3,99,0,1039,1.3,0.9
2022/12/26,21:09,-0.3,99,0,926,1.2,0.9
2022/12/26,21:10,-0.3,99,0,711,0.9,0.7
2022/12/26,21:11,-0.3,99,0,928,0.5,0.7
2022/12/26,21:12,-0.3,99,0,1144,0.5,0.9
2022/12/26,21:13,-0.3,99,0,883,0.7,1
2022/12/26,21:14,-0.3,99,0,924,0.6,1
2022/12/26,21:15,-0.3,99,0,1081,0.4,1.3
2022/12/26,21:16,-0.3,99,0,1573,0.2,1.5
2022/12/26,21:17,-0.2,99,0,1582,0.1,1.5
2022/12/26,21:18,-0.2,99,0,1218,0.4,1.3
2022/12/26,21:19,-0.3,99,0,908,0.6,1
2022/12/26,21:20,-0.3,99,0,994,0.5,0.9
2022/12/26,21:21,-0.3,99,0,904,0.5,1
2022/12/26,21:22,-0.3,99,0,897,0.5,0.9
2022/12/26,21:23,-0.3,99,0,1003,0.5,1.1
2022/12/26,21:24,-0.3,99,0,983,0.6,1.1
2022/12/26,21:25,-0.3,99,0,890,0.8,1
2022/12/26,21:26,-0.3,99,0,786,1.1,0.8
2022/12/26,21:27,-0.3,99,0,801,1.1,0.7
2022/12/26,21:28,-0.4,99,0,609,1.3,0.4
2022/12/26,21:29,-0.4,99,0,808,1.2,0.4
2022/12/26,21:30,-0.4,99,0,680,0.8,0.4
2022/12/26,21:31,-0.4,99,0,835,0.8,0.8
2022/12/26,21:32,-0.4,99,0,819,1.2,0.8
2022/12/26,21:33,-0.4,99,0,696,1.6,0.7
2022/12/26,21:34,-0.4,99,0,587,1.4,0.6
2022/12/26,21:35,-0.4,99,0,701,1,0.7
2022/12/26,21:36,-0.4,99,0,782,1,1.2
2022/12/26,21:37,-0.4,99,0,785,0.9,1.2
2022/12/26,21:38,-0.4,99,0,889,0.8,1.2
2022/12/26,21:39,-0.3,99,0,763,1.1,1
2022/12/26,21:40,-0.4,99,0,667,1.3,0.9
2022/12/26,21:41,-0.4,99,0,684,1.1,0.7
2022/12/26,21:42,-0.4,99,0,697,0.5,0.7
2022/12/26,21:43,-0.4,99,0,899,0.1,0.8
2022/12/26,21:44,-0.4,99,0,812,0.4,1.2
2022/12/26,21:45,-0.3,99,0,859,0.6,1.2
2022/12/26,21:46,-0.3,99,0,788,0.5,1.2
2022/12/26,21:47,-0.3,99,0,793,0.4,1.2
2022/12/26,21:48,-0.3,99,0,832,0.4,1.2
2022/12/26,21:49,-0.3,99,0,849,0.3,1.2
2022/12/26,21:50,-0.2,99,0,770,0.3,1.6
2022/12/26,21:51,-0.2,99,0,1034,0.8,1.8
2022/12/26,21:52,-0.3,99,0,1074,1.3,1.8
2022/12/26,21:53,-0.3,99,0,1110,1,1
2022/12/26,21:54,-0.3,99,0,1028,1.1,0.9
2022/12/26,21:55,-0.4,99,0,1028,1.3,0.9
2022/12/26,22:09,-0.3,99,0,2166,0.1,1.6
2022/12/26,22:10,-0.2,99,0,3489,0.2,1.6
2022/12/26,22:11,-0.2,99,0,6212,0.3,1.6
2022/12/26,22:12,-0.2,99,0,6400,0.2,1.5
2022/12/26,22:13,-0.2,99,0,10156,0.2,1.5
2022/12/26,22:14,-0.2,99,0,4510,0.4,1.5
2022/12/26,22:15,-0.2,99,0,1553,0.2,1.3
2022/12/26,22:16,-0.2,99,0,3345,0.3,1.2
2022/12/26,22:17,-0.2,99,0,5427,0.8,1.1
2022/12/26,22:18,-0.3,99,0,4082,1.1,0.7
2022/12/26,22:19,-0.3,99,0,2143,1.2,0.3
2022/12/26,22:20,-0.3,99,0,2158,1.4,0.3
2022/12/26,22:21,-0.4,99,0,2149,1.3,0.5
2022/12/26,22:22,-0.3,99,0,2472,1,0.9
2022/12/26,22:23,-0.3,99,0,3072,0.8,1.2
2022/12/26,22:24,-0.2,99,0,4152,0.8,1.8
2022/12/26,22:25,-0.2,99,0,2480,0.6,1.8
2022/12/26,22:26,-0.2,99,0,2245,0.4,1.6
2022/12/26,22:27,-0.2,99,0,2477,0.5,1.4
2022/12/26,22:28,-0.3,99,0,2408,0.6,1.2
2022/12/26,22:29,-0.3,99,0,3229,0.6,1.2
2022/12/26,22:30,-0.3,99,0,1261,0.5,1
2022/12/26,22:31,-0.3,99,0,2239,0.8,0.9
2022/12/26,22:32,-0.3,99,0,3157,1.1,0.8
2022/12/26,22:33,-0.3,99,0,3806,1.1,0.5
2022/12/26,22:34,-0.3,99,0,2206,1.1,0.2
2022/12/26,22:35,-0.4,99,0,1633,1,0.2
2022/12/26,22:36,-0.4,99,0,1684,1,0.4
2022/12/26,22:37,-0.4,99,0,1486,1.1,0.5
2022/12/26,22:38,-0.4,99,0,2086,1.1,0.5
2022/12/26,22:39,-0.4,99,0,2500,1.1,0.5
2022/12/26,22:40,-0.4,99,0,2003,0.8,0.5
2022/12/26,22:41,-0.4,99,0,2629,0.7,0.6
2022/12/26,22:42,-0.5,99,0,2685,1,0.7
2022/12/26,22:43,-0.5,99,0,3461,1.1,0.7
2022/12/26,22:44,-0.4,99,0,2965,1.2,0.7
2022/12/26,22:45,-0.4,99,0,2675,0.7,0.8
2022/12/26,22:46,-0.4,99,0,4259,0.8,1.1
2022/12/26,22:47,-0.4,99,0,2384,1.5,1.1
2022/12/26,22:48,-0.5,99,0,4837,1.8,0.6
2022/12/26,22:49,-0.5,99,0,2644,1.6,0.4
2022/12/26,22:50,-0.5,99,0,2283,1.3,0.5
2022/12/26,22:51,-0.5,99,0,1842,1.5,0.8
2022/12/26,22:52,-0.5,99,0,2725,1.9,0.7
2022/12/26,22:53,-0.5,99,0,1740,2,0.6
2022/12/26,22:54,-0.5,99,0,1282,2.1,0.5
2022/12/26,22:55,-0.5,99,0,2308,1.8,0.5
2022/12/26,22:56,-0.5,99,0,2361,1.5,0.5
2022/12/26,22:57,-0.5,99,0,1580,1.1,0.7
2022/12/26,22:58,-0.5,99,0,2277,0.6,1.3
2022/12/26,22:59,-0.5,99,0,2660,0.3,1.4
2022/12/26,23:00,-0.4,99,0,2500,0.4,1.6
2022/12/26,23:01,-0.4,99,0,2561,0.5,1.7
2022/12/26,23:02,-0.4,99,0,1904,0.4,1.7
2022/12/26,23:03,-0.3,99,0,1837,0.5,1.6
2022/12/26,23:04,-0.3,99,0,1965,1.2,1.5
2022/12/26,23:05,-0.4,99,0,1035,2,0.9
2022/12/26,23:06,-0.4,99,0,1101,2,0.7
2022/12/26,23:07,-0.5,99,0,1077,1.9,0.5
2022/12/26,23:08,-0.5,99,0,1114,1.1,0.5
2022/12/26,23:09,-0.5,99,0,1316,0.6,1
2022/12/26,23:10,-0.4,99,0,1227,0.5,1.1
2022/12/26,23:11,-0.4,99,0,1413,0.6,1.4
2022/12/26,23:12,-0.4,99,0,1174,0.6,1.3
2022/12/26,23:13,-0.4,99,0,1199,0.7,1.1
2022/12/26,23:14,-0.4,99,0,1288,0.7,1.1
2022/12/26,23:15,-0.4,99,0,1852,0.9,1.1
2022/12/26,23:17,-0.4,99,0,1758,1.9,1.1
2022/12/26,23:18,-0.4,99,0,1551,2.2,1.1
2022/12/26,23:19,-0.5,99,0,1300,1.9,0.6
2022/12/26,23:20,-0.5,99,0,1389,1.8,0.6
2022/12/26,23:21,-0.4,99,0,1327,1.4,0.7
2022/12/26,23:22,-0.4,99,0,1584,1.1,0.8
2022/12/26,23:23,-0.4,99,0,2796,1.3,0.9
2022/12/26,23:24,-0.5,99,0,2187,1.3,0.9
2022/12/26,23:25,-0.5,99,0,2538,0.9,0.9
2022/12/26,23:26,-0.4,99,0,2537,0.6,1
2022/12/26,23:27,-0.4,99,0,3043,0.7,1.1
2022/12/26,23:28,-0.4,99,0,2454,0.7,1
2022/12/26,23:29,-0.4,99,0,2016,1.2,0.9
2022/12/26,23:30,-0.4,99,0,3239,1.4,1.2
2022/12/26,23:31,-0.4,99,0,2362,1.2,1.4
2022/12/26,23:32,-0.4,99,0,1261,1.1,1.3
2022/12/26,23:33,-0.4,99,0,1520,0.9,1.3
2022/12/26,23:34,-0.4,99,0,1336,0.9,1.1
2022/12/26,23:35,-0.4,99,0,1307,1,0.8
2022/12/26,23:36,-0.5,99,0,1060,1.6,0.4
2022/12/26,23:37,-0.5,99,0,1070,1.1,0.4
2022/12/26,23:38,-0.5,99,0,1088,0.9,0.8
2022/12/26,23:39,-0.5,99,0,1135,0.9,0.8
2022/12/26,23:40,-0.4,99,0,1046,1.2,0.7
2022/12/26,23:41,-0.5,99,0,1082,1.8,0.2
2022/12/26,23:42,-0.5,99,0,1143,1.6,0.2
2022/12/26,23:43,-0.5,99,0,1289,1.2,0.3
2022/12/26,23:44,-0.5,99,0,1375,1.1,0.5
2022/12/26,23:45,-0.5,99,0,1293,1.1,0.5
2022/12/26,23:46,-0.6,99,0,1271,1.3,0.5
2022/12/26,23:47,-0.6,99,0,1183,2.5,0.2
2022/12/26,23:48,-0.6,99,0,1444,2.4,0
2022/12/26,23:49,-0.7,99,0,1847,2,0.2
2022/12/26,23:50,-0.6,99,0,1480,2,0.2
2022/12/26,23:51,-0.6,99,0,1427,2,0.3
2022/12/26,23:52,-0.6,99,0,1396,2.1,0.3
2022/12/26,23:53,-0.7,99,0,2019,2,0.2
2022/12/26,23:54,-0.7,99,0,1766,2,0.1
2022/12/26,23:55,-0.7,99,0,1245,2.1,-0.3
2022/12/26,23:56,-0.7,99,0,1056,2.1,-0.3
2022/12/26,23:57,-0.7,99,0,1189,1.6,0.5
2022/12/26,23:58,-0.7,99,0,1159,1.3,1.2
2022/12/26,23:59,-0.6,99,0,1274,1.4,1.3
2022/12/27,0:01,-0.6,99,0,1803,1.8,1
2022/12/27,0:02,-0.6,99,0,1539,1.9,0.7
2022/12/27,0:03,-0.6,99,0,2278,1.3,0.7
2022/12/27,0:04,-0.6,99,0,2620,0.9,0.9
2022/12/27,0:05,-0.6,99,0,3846,0.9,1.1
2022/12/27,0:06,-0.6,99,0,3795,1,1
2022/12/27,0:07,-0.6,99,0,3519,1.3,1
2022/12/27,0:08,-0.6,99,0,2140,1.3,0.7
2022/12/27,0:09,-0.6,99,0,2201,1.2,0.6
2022/12/27,0:10,-0.6,99,0,2991,1.2,0.6
2022/12/27,0:11,-0.6,99,0,2198,2.2,0.5
2022/12/27,0:12,-0.7,99,0,2401,2.3,0
2022/12/27,0:13,-0.7,99,0,1674,2.3,-0.2
2022/12/27,0:14,-0.7,99,0,2221,2.3,-0.2
2022/12/27,0:15,-0.7,99,0,2128,2.2,-0.1
2022/12/27,0:16,-0.7,99,0,4244,1.6,0.4
2022/12/27,0:17,-0.7,99,0,3218,1.9,0.6
2022/12/27,0:18,-0.7,99,0,4055,1.9,0.4
2022/12/27,0:19,-0.7,99,0,2614,1.9,0.4
2022/12/27,0:20,-0.7,99,0,2705,1.9,0.3
2022/12/27,0:21,-0.8,99,0,2513,2.2,0.3
2022/12/27,0:22,-0.8,99,0,3746,2.2,0.3
2022/12/27,0:23,-0.8,99,0,2234,1.8,0.5
2022/12/27,0:24,-0.8,99,0,3990,1.8,0.7
2022/12/27,0:25,-0.7,99,0,3418,1.2,1.1
2022/12/27,0:26,-0.7,99,0,3209,0.8,1.1
2022/12/27,0:27,-0.7,99,0,3070,1,1.1
2022/12/27,0:28,-0.7,99,0,3247,1,1.1
2022/12/27,0:29,-0.6,99,0,2725,1.4,0.9
